movieId,sim_movieId,relevance
50,2579,0.956745010178147
50,1089,0.945491268921419
50,1086,0.9296195276782
50,158238,0.917373182162573
50,8879,0.908474105616914
52,6993,0.939971533540773
52,6271,0.933269121454797
52,8949,0.931924664587233
52,6710,0.926510966227817
52,281,0.925026933982332
53,1419,0.880222573795332
53,2970,0.87929787552486
53,4312,0.878168423348514
53,8684,0.875362637945018
53,7063,0.869283445225654
54,1021,0.941669101848608
54,2082,0.938710649315469
54,6559,0.936721623045258
54,4822,0.929432146953795
54,2042,0.925327428771553
55,3790,0.918895797988764
55,6735,0.917209615310075
55,6215,0.917063992746537
55,1051,0.915414804812892
55,4345,0.914659890009969
57,341,0.926643893953638
57,375,0.922181041761524
57,2276,0.916390087919675
57,1621,0.91342599998112
57,621,0.911674779982213
58,1277,0.919258444154046
58,1564,0.916795545694336
58,4644,0.914339887855298
58,3307,0.913893233241564
58,916,0.910129860014156
59,824,0.916622646685549
59,923,0.895124814081125
59,2686,0.893654615573488
59,76111,0.892051364128469
59,1131,0.88753974224326
60,50601,0.934985801177695
60,2162,0.915542687585334
60,2161,0.912394072899359
60,126,0.909529102384614
60,4896,0.897501361015233
61,805,0.93531630631236
61,2419,0.928783525373554
61,71838,0.906748533896706
61,8835,0.904187315927489
61,54787,0.902293736215355
62,2996,0.945381530462454
62,6237,0.934761861855599
62,1246,0.923413061151652
62,3478,0.922500556511414
62,27815,0.921163720390484
63,2027,0.949122097107764
63,6298,0.93292549013842
63,131013,0.912402106679074
63,87869,0.908097644609482
63,5573,0.905623497674869
64,295,0.935095392637875
64,1453,0.93457863788283
64,1854,0.93387539305201
64,5675,0.922546729480662
64,2597,0.921271419818992
65,2296,0.969255709468082
65,58315,0.968801752406001
65,3979,0.960116710815012
65,1456,0.958151334176057
65,3146,0.957477990543505
66,172,0.919486929649201
66,338,0.906330722876502
66,1882,0.900157080173527
66,3986,0.896950628155899
66,95875,0.894681084591013
68,2774,0.907138462611062
68,3422,0.907125783129191
68,3953,0.902321776686062
68,5222,0.896006274291082
68,6100,0.895299262784727
69,1194,0.951620180471481
69,1753,0.948314777919569
69,6188,0.929700388911784
69,2195,0.92856302449436
69,4834,0.925107117409461
70,46965,0.880369979991255
70,2867,0.842689468162702
70,47937,0.842195691579812
70,71535,0.839520627074285
70,1321,0.830409901953582
71,204,0.914251789950966
71,4630,0.907212108013914
71,2534,0.899780028947758
71,2817,0.898515783222545
71,9,0.896782510816339
72,1836,0.940434238928774
72,3543,0.930339696858488
72,2395,0.927501004797219
72,1454,0.926406686700536
72,6978,0.924998960255893
73,64034,0.928896844526138
73,6235,0.920576663047438
73,527,0.919522228721135
73,5995,0.91904253571352
73,43376,0.91387392806968
74,4067,0.965936771080706
74,3512,0.962470695304374
74,140,0.95617764215501
74,3987,0.95019060136441
74,1767,0.948172759750367
76,172,0.932152517067797
76,71530,0.930510414370518
76,3981,0.919124394169939
76,3986,0.912675269813362
76,34319,0.908535410194932
77,5137,0.937408113729989
77,4711,0.936735316492605
77,1310,0.934761282241426
77,27879,0.929760412647618
77,27873,0.929035550800585
78,37733,0.911043979761409
78,6185,0.908181792673224
78,293,0.906774526436124
78,8016,0.900070104703033
78,7040,0.899429261491496
79,454,0.914822035735139
79,3249,0.911135732797879
79,6879,0.904698197990689
79,3810,0.901487652599016
79,3274,0.899019429571156
80,6427,0.86610906612271
80,8761,0.860643448862109
80,262,0.852653517778783
80,917,0.85210520577046
80,5601,0.850537497120141
81,2130,0.895162384154645
81,5854,0.886260360826186
81,25828,0.862959584454644
81,82093,0.857015168687706
81,41285,0.855315248451935
82,56333,0.925237095252084
82,44694,0.922733084731216
82,55280,0.920182151198831
82,6867,0.918621103526574
82,57243,0.916605374800208
83,571,0.925797871005948
83,5625,0.903348003213397
83,7139,0.90116901586601
83,1678,0.899188137214733
83,6466,0.8965996092699
84,472,0.918362701254672
84,984,0.912328995611145
84,2738,0.912309915568279
84,3620,0.912039084493556
84,71466,0.908878183348694
85,1683,0.92901750815226
85,7151,0.924511283393593
85,1554,0.922255229357796
85,5646,0.922242337223027
85,2020,0.921234743411145
86,2370,0.900803177157408
86,55247,0.886243728120497
86,1801,0.880558664146605
86,6448,0.874070801896546
86,2421,0.873668914584988
87,6338,0.939071271618463
87,374,0.93817767681171
87,3388,0.933633056342795
87,2798,0.929685102925525
87,31422,0.929616438733297
88,2195,0.958389771873919
88,333,0.952617015378394
88,3955,0.947790282819782
88,1746,0.943866778360074
88,54256,0.941213879899789
89,1518,0.939974229656913
89,474,0.934399547616052
89,5612,0.930011740210073
89,4632,0.925099780125299
89,2353,0.923827891517856
92,3956,0.899923230077756
92,1655,0.899349884789332
92,32743,0.891439892399449
92,1337,0.888583064529481
92,84395,0.888453144967136
93,98175,0.923026378551923
93,99007,0.869802738207045
93,6744,0.844531421115945
93,842,0.836802311786155
93,89030,0.824780364734671
94,281,0.934546279736418
94,8784,0.934396186771528
94,2248,0.93349587439642
94,372,0.932341710012676
94,98230,0.929654646119073
95,1552,0.955920021613347
95,434,0.950832785105752
95,733,0.941865341323009
95,494,0.940987048931216
95,3623,0.931592124180479
96,71466,0.906245171202957
96,3620,0.904348032373746
96,1243,0.904338617028532
96,8943,0.904019499968776
96,4029,0.902725466965196
97,73344,0.943311217937418
97,2731,0.93345067368947
97,8656,0.931954920738783
97,5954,0.927256080510685
97,3019,0.923311580585064
98,1636,0.878689616015842
98,2812,0.865315763221614
98,3726,0.861162598715564
98,4159,0.860054459414222
98,4751,0.858723390345257
99,4961,0.92316127004479
99,3718,0.912795349816458
99,722,0.911158514690719
99,4208,0.895719800859246
99,8129,0.89534183901282
100,3952,0.917193632240113
100,3810,0.902680813851135
100,5293,0.900178701664002
100,6879,0.899824194140771
100,157200,0.8987685757509
101,68848,0.914772038883089
101,4027,0.848148464651049
101,1500,0.841002731962342
101,970,0.833538543972053
101,127052,0.819828735154158
102,4268,0.946595208187383
102,7448,0.946415352470964
102,1456,0.944156599580542
102,747,0.942905314522631
102,174,0.941593232449552
103,2346,0.873252815739204
103,3557,0.859642080807709
103,2267,0.84712468619707
103,3445,0.842867935613853
103,93982,0.841573513125295
104,2335,0.966822519243687
104,8528,0.961035807783449
104,2060,0.955481529716298
104,333,0.953166675822991
104,3948,0.948564176600396
105,8533,0.941784200080505
105,4296,0.937346736486446
105,46,0.937265484867988
105,152017,0.932924457097779
105,88179,0.93084674394923
107,3396,0.926135936883579
107,91094,0.850986638819555
107,2083,0.846815046490353
107,2037,0.843385393987788
107,3398,0.841697883741554
108,3913,0.892938334089943
108,2689,0.890063754103025
108,759,0.88766193951766
108,3718,0.886828170713604
108,769,0.882244800504003
110,2028,0.954595002607842
110,3753,0.937025352986285
110,65514,0.934008905522415
110,3062,0.927354274600881
110,5010,0.922679231364915
111,115569,0.955474657872932
111,3741,0.931871912862674
111,7895,0.92782521141013
111,2952,0.925352063505034
111,2176,0.92264328197311
112,119145,0.877102441274948
112,2880,0.874960705471967
112,2879,0.864083598428202
112,1866,0.863109878345691
112,5803,0.85425962240596
113,3251,0.899386369297754
113,2749,0.898599585614543
113,69118,0.888479042625904
113,3068,0.884184806632153
113,64575,0.876503079077838
114,341,0.919846733800757
114,2725,0.918875711796164
114,1860,0.915540027066749
114,6385,0.913418262714622
114,309,0.912952649075229
116,2494,0.957732717189034
116,4769,0.940223364807138
116,6042,0.916159639790789
116,4278,0.911301212474872
116,363,0.905915589713721
117,247,0.925283438966316
117,6852,0.921725874483874
117,59995,0.92027186718827
117,27592,0.919317333330186
117,4043,0.916982924702064
118,1854,0.946611420147103
118,499,0.9442727876219
118,1541,0.941861130916302
118,295,0.938792805999501
118,118814,0.934827603898606
119,1526,0.914631791691
119,2598,0.912805071515562
119,68444,0.911359957845212
119,3497,0.909677735380792
119,6521,0.908914725817505
121,1397,0.926296401958986
121,30820,0.920136467039468
121,96829,0.919466126936896
121,45506,0.919120528587248
121,6591,0.918763649237763
122,295,0.934714038307595
122,1854,0.934002062890106
122,7173,0.932889324593624
122,1632,0.928635648123914
122,134393,0.928579081714676
123,8195,0.921273089472243
123,7068,0.906147439257882
123,4146,0.883048172612404
123,451,0.874379226837352
123,102753,0.872951832861599
124,2630,0.921714877724925
124,8154,0.912511582316063
124,7234,0.908571681727278
124,309,0.908558150240164
124,1163,0.907615755121728
125,1394,0.938807414893463
125,2295,0.93845470598058
125,1449,0.938258331661732
125,53956,0.93096067844144
125,176,0.930097893626568
126,2162,0.958484164399757
126,56171,0.91294865300415
126,60,0.909529102384614
126,119655,0.909218042985016
126,104074,0.904631569497053
129,287,0.928173162297529
129,118,0.928139066935395
129,295,0.925470306609487
129,499,0.923005610202517
129,8131,0.92217273486491
130,1956,0.5
130,102819,0.5
130,43556,0.5
130,102905,0.5
130,102995,0.5
131,2620,0.916856044235641
131,127108,0.901977035201775
131,7139,0.901748494427855
131,571,0.901403930985729
131,534,0.891081388237607
132,540,0.944890405723775
132,422,0.927788739996722
132,4167,0.906940884409569
132,2753,0.90296463556265
132,127319,0.901742464988186
135,104,0.935743490790069
135,3948,0.935285927825117
135,4732,0.932297314332404
135,4104,0.9308723657954
135,520,0.928617176794542
137,3859,0.906535414839899
137,769,0.897239267765909
137,1192,0.896254220076014
137,2689,0.894695621739555
137,1901,0.891246559524811
140,74,0.95617764215501
140,4067,0.949633856865538
140,8533,0.939119396280542
140,3436,0.938027004884655
140,3987,0.937531653307567
141,1614,0.962339943666723
141,4705,0.951818935173552
141,1612,0.930702443439299
141,4381,0.924244474965406
141,6769,0.923499680809976
144,3852,0.922540515541869
144,1180,0.917459532477351
144,278,0.906171996420153
144,127206,0.90470183076667
144,176,0.903413742848042
145,1432,0.943613500096088
145,7007,0.934761286076658
145,5027,0.933329824128633
145,20,0.923540678107279
145,5628,0.920614232235647
146,1826,0.927169134882683
146,808,0.922869948627254
146,711,0.921322602392573
146,484,0.921096056010331
146,3673,0.917307582471387
147,2271,0.938813477844638
147,6436,0.933579676202823
147,7285,0.927749046409271
147,2440,0.926473935293185
147,6898,0.925941051048567
148,846,0.924387884561381
148,2758,0.921878201375316
148,375,0.918428958999169
148,2590,0.91812794340843
148,1417,0.916784033955462
149,2952,0.910201329850994
149,2912,0.904720586172995
149,88118,0.893245385117037
149,1729,0.889556750816828
149,5516,0.885443542326294
150,97938,0.871988894641841
150,105504,0.836564373410952
150,110127,0.829677409283052
150,7386,0.805046806000931
150,4000,0.804060494184465
151,2728,0.916411124578088
151,1224,0.900673292737728
151,33162,0.898901258714536
151,110,0.876196711543353
151,3628,0.865224366834852
152,565,0.919986227033275
152,4036,0.915775432679523
152,7492,0.912245881251069
152,71304,0.904798868493712
152,253,0.892279944251596
153,119145,0.867983340445038
153,26152,0.863704773917667
153,60074,0.857685454791653
153,113348,0.856331646371363
153,159690,0.850786306674712
154,4928,0.949894121015984
154,3221,0.9319024687958
154,8261,0.931475646025967
154,52528,0.93118759929014
154,3655,0.929459591724365
155,1619,0.904292285187484
155,1204,0.875236450415868
155,340,0.873697423409721
155,6947,0.872761454975586
155,1250,0.867011596846599
156,194,0.938102972532417
156,7199,0.933148166813695
156,2504,0.92826875734115
156,1701,0.926802818258762
156,4628,0.923986728899702
157,6561,0.901981259162903
157,1078,0.891659508435814
157,473,0.883324547195399
157,1663,0.881079471696945
157,5801,0.879006227909316
158,711,0.905325607412644
158,146,0.89876333964749
158,1826,0.898745494150853
158,484,0.888840986958358
158,3672,0.882734723143372
159,139644,0.917574234126075
159,77359,0.910371911492911
159,6870,0.905677932825738
159,55290,0.905648609877934
159,1627,0.884195958418218
160,6959,0.848525796872974
160,60514,0.835463381663145
160,3864,0.820276481000528
160,5171,0.818060754367751
160,208,0.815332332029815
161,4033,0.940649962468559
161,7560,0.919888316952286
161,64983,0.903568492253478
161,55946,0.877206247817502
161,65216,0.875779970966624
162,8264,0.934030273496141
162,3002,0.933154815343808
162,44633,0.932384489829519
162,8930,0.926890354347229
162,26400,0.924514380458915
163,71460,0.819965684336964
163,61289,0.79735246026112
163,1379,0.797178125262126
163,2951,0.796212101707921
163,7894,0.784458025832877
164,1617,0.933094402601293
164,1252,0.924699795854101
164,4037,0.8985634540013
164,26342,0.888235106859366
164,1069,0.881945858687702
165,1036,0.933980624659697
165,1792,0.924666783078706
165,3764,0.922766961173488
165,4351,0.91324933562067
165,3763,0.91070932815487
166,101285,0.908762680817774
166,6223,0.873293743284356
166,5088,0.86959713570021
166,7011,0.863243427116001
166,4410,0.852501081998544
167,309,0.900092859889259
167,1417,0.895130244305972
167,2758,0.895094351012365
167,4784,0.89199985016101
167,148,0.888702835337608
168,8983,0.862007557558622
168,1100,0.860792221357175
168,5985,0.854170094220995
168,3996,0.846273159378458
168,42728,0.843543906328783
169,1595,0.955810567818235
169,455,0.942336711730906
169,577,0.899899696678052
169,8850,0.8984592108767
169,1015,0.890820548307922
170,5880,0.857770172801556
170,53972,0.85115109709466
170,37853,0.842312306025003
170,64030,0.819079663777899
170,185,0.817914507727505
171,324,0.936369038040601
171,1642,0.93135554716852
171,178,0.92827733934198
171,3547,0.92771799254591
171,345,0.926576054102477
172,71530,0.936536613666379
172,76,0.932152517067797
172,338,0.928031247813356
172,95875,0.927338208729744
172,3986,0.923784215635183
173,135536,0.892358184088315
173,108945,0.863047642170157
173,96610,0.845505240061044
173,2986,0.844250385687237
173,42718,0.835506178633038
174,1456,0.953759026704401
174,58315,0.952525966067713
174,46865,0.94910230591648
174,1746,0.947927908927151
174,65,0.947377022432564
175,7976,0.941098752841229
175,7285,0.935680371072639
175,6890,0.920171913547446
175,147,0.917617727044701
175,1922,0.91481179062728
176,1449,0.934958456917471
176,223,0.934361537422374
176,705,0.933953582198728
176,86345,0.930177610014422
176,125,0.930097893626568
177,3917,0.915910932202416
177,1341,0.915868928646034
177,3840,0.912056363223931
177,2784,0.909401408973531
177,2451,0.904586581017305
178,171,0.92827733934198
178,3794,0.921368281855671
178,324,0.90695174702988
178,3547,0.903013296533948
178,1642,0.901894130086083
179,779,0.917937565340588
179,3453,0.91136098137685
179,75341,0.910226487792379
179,5729,0.910001452003126
179,4067,0.909251081179907
180,35836,0.915200026728235
180,1923,0.911517756736692
180,1257,0.911343327091771
180,58998,0.907148477273032
180,45969,0.906164369469109
181,4750,0.923866313003057
181,1495,0.863311257452722
181,1739,0.853381755841723
181,4748,0.837540460476588
181,48522,0.835826635313615
183,113252,0.887523390171441
183,799,0.859649195822292
183,47937,0.857308561437757
183,1321,0.851907905554908
183,2315,0.843673247739605
184,6114,0.900752694175084
184,4667,0.894581002433683
184,2304,0.894200486441558
184,2976,0.893101866723234
184,846,0.892335635535968
185,3763,0.878792867197264
185,1752,0.87320083673262
185,23,0.871941468929942
185,1792,0.868093977746995
185,3764,0.860335314637786
186,7173,0.935558754167188
186,4018,0.931397421261154
186,6012,0.930841375492452
186,6999,0.930290894703506
186,6006,0.929917345319729
187,3852,0.924832231663913
187,176,0.91541401382661
187,633,0.914074006758293
187,3581,0.913024146012967
187,55830,0.91152437422448
188,1997,0.806308184190405
188,3355,0.794057533355775
188,3081,0.793283517132669
188,27784,0.777783330501671
188,85412,0.772793323031142
189,2253,0.886307517707635
189,2622,0.886238037791013
189,8629,0.882671488099005
189,4605,0.881716138528409
189,1126,0.88159838775927
190,107649,0.885990408050344
190,3055,0.885866248197521
190,7792,0.856136848706502
190,111384,0.849720212647478
190,5949,0.849542876063189
191,7179,0.933433973206733
191,613,0.93179702865344
191,1735,0.924995173219834
191,8833,0.92236690075019
191,469,0.918811731749384
193,2862,0.908175979561009
193,2979,0.906883294818704
193,3437,0.903692181247073
193,6646,0.897440754667952
193,5366,0.894217293527394
194,1279,0.938515110872721
194,156,0.938102972532417
194,7199,0.932679934443274
194,6867,0.929117310794656
194,2883,0.926696078243995
195,27808,0.923431871417883
195,4,0.91959558067449
195,42007,0.914770543476947
195,6596,0.912800142248627
195,6788,0.90568076284052
196,1862,0.94323046660006
196,2448,0.937551834974527
196,512,0.935590574546522
196,2377,0.931073757099709
196,3573,0.922209601784129
198,5445,0.887998991984391
198,85414,0.868773173995456
198,79132,0.867608253288099
198,2985,0.841906820914205
198,5388,0.833039940159912
199,4308,0.925699621832578
199,53123,0.908106549901
199,30816,0.890777942276062
199,27857,0.88055510441058
199,7080,0.878839305721003
200,1798,0.939952892926169
200,4885,0.932812256050276
200,4770,0.922938718285163
200,3835,0.917410777004099
200,662,0.915315225197416
201,2453,0.922349062157208
201,2086,0.899124330597648
201,81512,0.849343162215906
201,5667,0.844042280552266
201,8492,0.828840032580179
202,35,0.922292524374473
202,8667,0.914254109707925
202,3993,0.909102246732457
202,1502,0.903433884219486
202,461,0.902946476367987
203,1614,0.93295735425073
203,1612,0.91735145775267
203,7437,0.912048967197717
203,141,0.910253957489305
203,4722,0.902362658613847
204,9,0.939082304592282
204,4200,0.919015203668823
204,7376,0.918217784654523
204,4614,0.914627638010034
204,4387,0.914395143279096
205,3620,0.924066013817494
205,6881,0.92290431446529
205,1914,0.916200100803738
205,2155,0.915203572972925
205,352,0.914872785304114
206,759,0.913855073908426
206,8130,0.910245039890127
206,3718,0.904843612456929
206,55687,0.900963113882651
206,3859,0.90096138249353
207,270,0.937853596757381
207,74,0.936326213393739
207,4067,0.931261625511986
207,1767,0.924886634250421
207,140,0.922640009418674
208,5171,0.93827863610079
208,61210,0.928722967225123
208,2528,0.925044078037984
208,442,0.918674317159424
208,65982,0.91307484463478
209,358,0.896858098291994
209,1054,0.891724538076542
209,3509,0.887226015963875
209,3110,0.880806528025346
209,3423,0.879713413052749
211,26,0.928141866472583
211,3723,0.921284128669163
211,49961,0.919506784337288
211,3296,0.91593834030131
211,5963,0.915717630724814
213,326,0.942245657126213
213,7767,0.926845989856878
213,27834,0.918173792270292
213,55555,0.916854356224512
213,26694,0.916223446015366
214,3091,0.919316872583267
214,32892,0.915999146441926
214,4967,0.915445140270945
214,6982,0.914400760203354
214,26131,0.912984397206906
215,8638,0.983124734916036
215,100714,0.962383607143744
215,30803,0.931605329494938
215,34552,0.924355826031097
215,70567,0.922272556895601
216,60756,0.953762586006089
216,2296,0.952643660318019
216,2335,0.9508348549018
216,333,0.947517550984191
216,104,0.947084344799236
217,3063,0.933280587421574
217,5111,0.909259345958765
217,5343,0.908994267004336
217,5344,0.906831325488077
217,3064,0.904321333562932
218,1642,0.906844177593755
218,3051,0.905429719532617
218,2975,0.902732204380914
218,2849,0.899381052057331
218,3565,0.898527460668513
219,2310,0.935972403118671
219,2236,0.923421574799866
219,127202,0.923379550984757
219,491,0.922935742489909
219,4815,0.915670571904156
220,6290,0.935260529361331
220,3917,0.93481245697677
220,3021,0.933519295335587
220,4417,0.932347429988598
220,3351,0.931566408962556
222,88179,0.91817989290293
222,613,0.915577978900046
222,127108,0.908288576249936
222,111921,0.907086947632103
222,5404,0.905289017160811
223,45728,0.941500688837976
223,176,0.934361537422374
223,1449,0.926814974302379
223,2788,0.92643453753842
223,4452,0.924318142697105
224,113225,0.92703009837724
224,4063,0.92288063436056
224,6238,0.914224331866309
224,2171,0.908445568885393
224,53318,0.906096835028951
225,3274,0.908812534345738
225,6879,0.907480907125573
225,454,0.905297969113117
225,3249,0.903381926083884
225,3101,0.899152407435452
227,7017,0.940771321790105
227,4224,0.926263325126902
227,5093,0.925263134291003
227,6595,0.924514155514726
227,423,0.920937012230388
228,18,0.908387263327028
228,4593,0.907106525139246
228,3613,0.901255025696351
228,148238,0.900857018555119
228,1503,0.900510312132471
229,44974,0.925188701295033
229,6301,0.920119277101588
229,4546,0.919625252121375
229,2419,0.918535541592758
229,5528,0.916664301000368
230,1480,0.916639738938787
230,91658,0.913464455965266
230,112556,0.911650472856013
230,2967,0.907293235662467
230,3960,0.899382550485417
231,3752,0.960480406287677
231,8807,0.928504095670761
231,69436,0.927564143830401
231,4734,0.918040728513679
231,51575,0.899170330328442
232,7023,0.92419635813395
232,5525,0.906875848717593
232,30898,0.904950696854305
232,3320,0.902932757579757
232,58,0.902133025973246
233,1719,0.91944398556331
233,3795,0.918409727181953
233,1186,0.916550519956018
233,4273,0.915701945824643
233,90531,0.915686246716975
234,6628,0.900710653778836
234,564,0.896819622366798
234,518,0.894054911298213
234,8720,0.890386955143489
234,60128,0.890050445351795
235,3174,0.934972698730847
235,6620,0.921329775369331
235,31162,0.914533097128194
235,7620,0.913548194164311
235,6001,0.913162735220804
236,75805,0.891392152778351
236,4299,0.867922745846685
236,237,0.865698967974845
236,76293,0.860942623484917
236,4401,0.85935000623028
237,7,0.934363838872344
237,94266,0.933600690949446
237,1541,0.932236854561021
237,1854,0.931177893978131
237,453,0.930492893783455
238,484,0.956210407361733
238,3673,0.945337273121175
238,3672,0.938751706858628
238,2057,0.934094146732312
238,808,0.929294243831263
239,2080,0.916491701161151
239,2081,0.864230491803026
239,2354,0.855600926639502
239,88267,0.847428369070468
239,5765,0.837043360426039
240,1798,0.911653108842691
240,200,0.909411350057585
240,2118,0.905855102151057
240,3005,0.905178891621946
240,4885,0.902758045889914
241,1012,0.923587041585428
241,3189,0.920115377029603
241,34,0.917273085861514
241,1026,0.885936655891243
241,8761,0.879957161904616
242,8535,0.910512587712514
242,52579,0.909687457798192
242,549,0.907385668116157
242,4479,0.904923665469658
242,1416,0.89823358310665
243,3157,0.920911869129576
243,355,0.910199203942939
243,1702,0.907489234684304
243,810,0.895885250739203
243,5458,0.893400577334205
244,3799,0.90822260716935
244,4241,0.906377786652346
244,2566,0.903153525270596
244,5539,0.899254821371655
244,4090,0.8885690860208
245,1404,0.922711582297186
245,62792,0.922184921304102
245,6180,0.906351872235618
245,283,0.905185053180142
245,2260,0.896764363554886
