personId,name,dob,labels
9871,Georg H. Schnell,1878-04-11,"[""Actor"",""Person""]"
9873,Ralph Bushman,1903-05-01,"[""Actor"",""Person""]"
9874,Craig Ward,,"[""Actor"",""Person""]"
9875,Monte Collins,1856-01-01,"[""Actor"",""Person""]"
9876,Mildred Davis,1901-02-22,"[""Actor"",""Person""]"
9877,Bill Strother,,"[""Actor"",""Person""]"
9878,Noah Young,1887-02-02,"[""Actor"",""Person""]"
9879,Margaret Leahy,,"[""Actor"",""Person""]"
9880,Wallace Beery,1885-04-01,"[""Actor"",""Person""]"
9881,Emil Jannings,1884-07-23,"[""Actor"",""Person""]"
9882,Maly Delschaft,1898-12-03,"[""Actor"",""Person""]"
9883,Max Hiller,1889-12-08,"[""Actor"",""Person""]"
9884,Emilie Kurz,1874-07-17,"[""Actor"",""Person""]"
9885,Kathryn McGuire,1903-12-06,"[""Actor"",""Person""]"
9886,Frederick Vroom,1857-11-11,"[""Actor"",""Person""]"
9887,Joe Keaton,1867-07-06,"[""Actor"",""Person""]"
9888,Erwin Connelly,,"[""Actor"",""Person""]"
9889,Douglas Fairbanks,1883-05-22,"[""Actor"",""Person""]"
9890,Snitz Edwards,1868-01-01,"[""Actor"",""Person""]"
9891,Charles Belcher,1872-07-27,"[""Actor"",""Person""]"
9892,Julanne Johnston,1900-05-01,"[""Actor"",""Person""]"
9893,Aleksandr Antonov,1898-02-12,"[""Actor"",""Person""]"
9894,Vladimir Barsky,1866-03-15,"[""Actor"",""Person""]"
9895,Grigori Aleksandrov,1903-01-22,"[""Actor"",""Person""]"
9896,Ivan Bobrov,1904-02-06,"[""Actor"",""Person""]"
9897,Jobyna Ralston,1899-11-21,"[""Actor"",""Person""]"
9898,Brooks Benedict,1896-02-06,"[""Actor"",""Person""]"
9899,James Anderson,,"[""Actor"",""Person""]"
9900,Howard Truesdale,1861-01-03,"[""Actor"",""Person""]"
9901,Kathleen Myers,,"[""Actor"",""Person""]"
9902,Ray Thompson,,"[""Actor"",""Person""]"
9903,Brown Eyes,,"[""Actor"",""Person""]"
9904,Mack Swain,1876-02-16,"[""Actor"",""Person""]"
9905,Tom Murray,1874-09-08,"[""Actor"",""Person""]"
9906,Henry Bergman,1868-02-22,"[""Actor"",""Person""]"
9907,Zasu Pitts,1894-01-03,"[""Actor"",""Person""]"
9908,Gibson Gowland,1877-01-04,"[""Actor"",""Person""]"
9909,Jean Hersholt,1886-07-12,"[""Actor"",""Person""]"
9910,Dale Fuller,1885-06-17,"[""Actor"",""Person""]"
9911,Shirley Temple,1928-04-23,"[""Actor"",""Person""]"
9912,Lionel Barrymore,1878-04-28,"[""Actor"",""Person""]"
9913,Evelyn Venable,1913-10-18,"[""Actor"",""Person""]"
9914,John Lodge,1903-10-20,"[""Actor"",""Person""]"
9915,Bessie Love,1898-09-10,"[""Actor"",""Person""]"
9916,Lewis Stone,1879-11-15,"[""Actor"",""Person""]"
9917,Lloyd Hughes,1897-10-21,"[""Actor"",""Person""]"
9919,Mary Philbin,1902-07-16,"[""Actor"",""Person""]"
9920,Norman Kerry,1894-06-16,"[""Actor"",""Person""]"
9921,Arthur Edmund Carewe,1884-12-30,"[""Actor"",""Person""]"
9922,T. Roy Barnes,1880-08-11,"[""Actor"",""Person""]"
9923,Ruth Dwyer,,"[""Actor"",""Person""]"
9924,Ramon Novarro,1899-02-06,"[""Actor"",""Person""]"
9925,Francis X. Bushman,1883-01-10,"[""Actor"",""Person""]"
9926,May McAvoy,1899-09-08,"[""Actor"",""Person""]"
9927,Betty Bronson,1906-11-17,"[""Actor"",""Person""]"
9928,Billie Dove,1903-05-14,"[""Actor"",""Person""]"
9929,Tempe Pigott,1884-02-02,"[""Actor"",""Person""]"
9931,Sam De Grasse,1875-06-12,"[""Actor"",""Person""]"
9932,Gösta Ekman,1939-07-28,"[""Actor"",""Person""]"
9934,Camilla Horn,1903-04-25,"[""Actor"",""Person""]"
9935,Frida Richard,1873-11-01,"[""Actor"",""Person""]"
9936,Warner Baxter,1889-03-29,"[""Actor"",""Person""]"
9937,Lois Wilson,1894-06-28,"[""Actor"",""Person""]"
9938,Neil Hamilton,1899-09-09,"[""Actor"",""Person""]"
9939,Georgia Hale,1905-06-24,"[""Actor"",""Person""]"
9940,Marie Ault,1870-09-02,"[""Actor"",""Person""]"
9941,Arthur Chesney,1881-11-21,"[""Actor"",""Person""]"
9943,Malcolm Keen,1887-08-08,"[""Actor"",""Person""]"
9945,Gustav Fröhlich,1902-03-21,"[""Actor"",""Person""]"
9947,Fritz Rasp,1891-05-13,"[""Actor"",""Person""]"
9948,Lars Hanson,1886-07-26,"[""Actor"",""Person""]"
9949,Karl Dane,1886-10-12,"[""Actor"",""Person""]"
9950,Rudolph Valentino,1895-05-06,"[""Actor"",""Person""]"
9951,Vilma Bánky,1901-01-09,"[""Actor"",""Person""]"
9952,George Fawcett,1860-08-25,"[""Actor"",""Person""]"
9953,Montagu Love,1880-03-15,"[""Actor"",""Person""]"
9954,Paul von Hindenburg,1847-10-02,"[""Actor"",""Person""]"
9955,Anne Cornwall,1897-01-17,"[""Actor"",""Person""]"
9956,Flora Bramley,1904-09-14,"[""Actor"",""Person""]"
9957,Harold Goodwin,1902-12-01,"[""Actor"",""Person""]"
9958,Marion Mack,1902-04-08,"[""Actor"",""Person""]"
9959,Glen Cavender,1883-09-19,"[""Actor"",""Person""]"
9960,Jim Farley,1882-01-08,"[""Actor"",""Person""]"
9961,Walter James,1882-06-03,"[""Actor"",""Person""]"
9962,Leo Willis,1890-01-05,"[""Actor"",""Person""]"
9963,Albert Dieudonné,1889-11-26,"[""Actor"",""Person""]"
9964,Vladimir Roudenko,,"[""Actor"",""Person""]"
9965,Edmond Van Daële,,"[""Actor"",""Person""]"
9966,Alexandre Koubitzky,,"[""Actor"",""Person""]"
9967,George O'Brien,1899-04-19,"[""Actor"",""Person""]"
9968,Janet Gaynor,1906-10-06,"[""Actor"",""Person""]"
9969,Margaret Livingston,1895-11-25,"[""Actor"",""Person""]"
9970,Bodil Rosing,1877-12-27,"[""Actor"",""Person""]"
9971,Clara Bow,1905-07-29,"[""Actor"",""Person""]"
9972,Charles 'Buddy' Rogers,1904-08-13,"[""Actor"",""Person""]"
9973,Richard Arlen,1899-09-01,"[""Actor"",""Person""]"
9974,Louise Brooks,1906-11-14,"[""Actor"",""Person""]"
9975,Fritz Kortner,1892-05-12,"[""Actor"",""Person""]"
9976,Francis Lederer,1899-11-06,"[""Actor"",""Person""]"
9977,Carl Goetz,1862-04-10,"[""Actor"",""Person""]"
9978,Marceline Day,1908-04-24,"[""Actor"",""Person""]"
9979,Sidney Bracey,1877-12-18,"[""Actor"",""Person""]"
9980,Al Ernest Garcia,1887-03-11,"[""Actor"",""Person""]"
9981,Merna Kennedy,1908-09-07,"[""Actor"",""Person""]"
9982,Harry Crocker,1893-07-02,"[""Actor"",""Person""]"
9983,George Davis,1889-11-07,"[""Actor"",""Person""]"
9984,Maria Falconetti,1892-07-21,"[""Actor"",""Person""]"
9985,Eugene Silvain,1851-06-17,"[""Actor"",""Person""]"
9986,André Berley,1890-01-13,"[""Actor"",""Person""]"
9987,Maurice Schutz,1866-08-04,"[""Actor"",""Person""]"
9988,Tom McGuire,1873-09-01,"[""Actor"",""Person""]"
9989,Ernest Torrence,1878-06-26,"[""Actor"",""Person""]"
9990,Tom Lewis,,"[""Actor"",""Person""]"
9992,Anny Ondra,1902-05-15,"[""Actor"",""Person""]"
9993,Sara Allgood,1879-10-31,"[""Actor"",""Person""]"
9994,Charles Paton,1874-07-31,"[""Actor"",""Person""]"
9995,John Longden,1900-11-11,"[""Actor"",""Person""]"
9996,Charles King,,"[""Actor"",""Person""]"
9997,Anita Page,1910-08-04,"[""Actor"",""Person""]"
9999,Mikhail Kaufman,1897-09-05,"[""Actor"",""Person""]"
10001,Zeppo Marx,1901-02-25,"[""Actor"",""Person""]"
10002,Groucho Marx,1890-10-02,"[""Actor"",""Person""]"
10003,Harpo Marx,1888-11-23,"[""Actor"",""Person""]"
10004,Belle Bennett,1891-04-22,"[""Actor"",""Person""]"
10006,Dorothy Revier,1904-04-18,"[""Actor"",""Person""]"
10007,Vera Lewis,1873-06-10,"[""Actor"",""Person""]"
10008,Simone Mareuil,1903-08-25,"[""Actor"",""Person""]"
10009,Pierre Batcheff,1907-06-23,"[""Actor"",""Person""]"
10010,Louis Wolheim,1880-03-27,"[""Actor"",""Person""]"
10011,Lew Ayres,1908-12-28,"[""Actor"",""Person""]"
10012,John Wray,1887-02-13,"[""Actor"",""Person""]"
10013,Arnold Lucy,1865-08-08,"[""Actor"",""Person""]"
10014,Chico Marx,1887-03-22,"[""Actor"",""Person""]"
10015,Marlene Dietrich,1901-12-27,"[""Actor"",""Person""]"
10016,Kurt Gerron,1897-05-11,"[""Actor"",""Person""]"
10017,Rosa Valetti,1876-01-25,"[""Actor"",""Person""]"
10018,Edward G. Robinson,1893-12-12,"[""Actor"",""Person""]"
10019,Douglas Fairbanks Jr.,1909-12-09,"[""Actor"",""Person""]"
10020,Glenda Farrell,1904-06-30,"[""Actor"",""Person""]"
10021,William Collier Jr.,1902-02-12,"[""Actor"",""Person""]"
10022,Herbert Marshall,1890-05-23,"[""Actor"",""Person""]"
10023,Norah Baring,1905-11-26,"[""Actor"",""Person""]"
10024,Phyllis Konstam,1907-04-14,"[""Actor"",""Person""]"
10025,Edward Chapman,1901-10-13,"[""Actor"",""Person""]"
10026,Gaston Modot,1887-12-30,"[""Actor"",""Person""]"
10027,Lya Lys,1908-05-18,"[""Actor"",""Person""]"
10028,Caridad de Laberdesque,,"[""Actor"",""Person""]"
10029,Max Ernst,1891-04-02,"[""Actor"",""Person""]"
10030,Richard Dix,1893-07-18,"[""Actor"",""Person""]"
10031,Irene Dunne,1898-12-20,"[""Actor"",""Person""]"
10032,Estelle Taylor,1894-05-20,"[""Actor"",""Person""]"
10033,Nance O'Neil,1874-10-08,"[""Actor"",""Person""]"
10034,Virginia Cherrill,1908-04-12,"[""Actor"",""Person""]"
10035,Florence Lee,1888-03-12,"[""Actor"",""Person""]"
10036,Harry Myers,1882-09-05,"[""Actor"",""Person""]"
10038,Bela Lugosi,1882-10-20,"[""Actor"",""Person""]"
10039,Helen Chandler,1906-02-01,"[""Actor"",""Person""]"
10040,David Manners,1900-04-30,"[""Actor"",""Person""]"
10041,Dwight Frye,1899-02-22,"[""Actor"",""Person""]"
10042,Rudolf Forster,1884-10-30,"[""Actor"",""Person""]"
10043,Carola Neher,1900-11-02,"[""Actor"",""Person""]"
10044,Reinhold Schünzel,1886-11-07,"[""Actor"",""Person""]"
10045,Colin Clive,1900-01-20,"[""Actor"",""Person""]"
10046,Mae Clarke,1910-08-16,"[""Actor"",""Person""]"
10047,John Boles,1895-10-28,"[""Actor"",""Person""]"
10048,Boris Karloff,1887-11-23,"[""Actor"",""Person""]"
10049,Olga Breno,1911-01-18,"[""Actor"",""Person""]"
10050,Tatiana Rey,,"[""Actor"",""Person""]"
10051,Raul Schnoor,,"[""Actor"",""Person""]"
10052,Brutus Pedreira,,"[""Actor"",""Person""]"
10053,Peter Lorre,1904-06-26,"[""Actor"",""Person""]"
10054,Ellen Widmann,1894-12-15,"[""Actor"",""Person""]"
10055,Inge Landgut,1922-11-23,"[""Actor"",""Person""]"
10056,Otto Wernicke,1893-09-30,"[""Actor"",""Person""]"
10058,Ricardo Cortez,1900-09-19,"[""Actor"",""Person""]"
10059,Dudley Digges,1879-06-09,"[""Actor"",""Person""]"
10060,Una Merkel,1903-12-10,"[""Actor"",""Person""]"
10061,James Cagney,1899-07-17,"[""Actor"",""Person""]"
10062,Jean Harlow,1911-03-03,"[""Actor"",""Person""]"
10063,Edward Woods,1903-07-05,"[""Actor"",""Person""]"
10064,Joan Blondell,1906-08-30,"[""Actor"",""Person""]"
10065,Matahi,,"[""Actor"",""Person""]"
10066,Anne Chevalier,1912-01-01,"[""Actor"",""Person""]"
10067,Bill Bambridge,,"[""Actor"",""Person""]"
10068,Hitu,,"[""Actor"",""Person""]"
10069,Henri Marchand,1898-08-28,"[""Actor"",""Person""]"
10070,Raymond Cordy,1898-12-09,"[""Actor"",""Person""]"
10071,Rolla France,,"[""Actor"",""Person""]"
10072,Paul Ollivier,1876-02-09,"[""Actor"",""Person""]"
10073,Helen Hayes,1900-10-10,"[""Actor"",""Person""]"
10074,Gary Cooper,1901-05-07,"[""Actor"",""Person""]"
10075,Adolphe Menjou,1890-02-18,"[""Actor"",""Person""]"
10076,Mary Philips,1901-01-23,"[""Actor"",""Person""]"
10077,Wallace Ford,1898-02-12,"[""Actor"",""Person""]"
10078,Leila Hyams,1905-05-01,"[""Actor"",""Person""]"
10079,Olga Baclanova,1893-08-19,"[""Actor"",""Person""]"
10080,Roscoe Ates,1895-01-20,"[""Actor"",""Person""]"
10081,Greta Garbo,1905-09-18,"[""Actor"",""Person""]"
10082,John Barrymore,1882-02-15,"[""Actor"",""Person""]"
10083,Joan Crawford,1904-03-23,"[""Actor"",""Person""]"
10084,Paul Muni,1895-09-22,"[""Actor"",""Person""]"
10085,Helen Vinson,1907-09-17,"[""Actor"",""Person""]"
10086,Noel Francis,1906-08-31,"[""Actor"",""Person""]"
10088,Zita Johann,1904-07-14,"[""Actor"",""Person""]"
10089,Arthur Byron,1872-04-03,"[""Actor"",""Person""]"
10090,Leon M. Lion,,"[""Actor"",""Person""]"
10091,Anne Grey,1907-03-06,"[""Actor"",""Person""]"
10092,John Stuart,1898-07-18,"[""Actor"",""Person""]"
10093,Donald Calthrop,1888-04-11,"[""Actor"",""Person""]"
10094,Jimmy Durante,1893-02-10,"[""Actor"",""Person""]"
10095,Polly Moran,1883-06-28,"[""Actor"",""Person""]"
10096,Irene Purcell,1896-08-07,"[""Actor"",""Person""]"
10097,Fred Howard,1899-01-03,"[""Actor"",""Person""]"
10098,Ben Hendricks Jr.,1893-11-02,"[""Actor"",""Person""]"
10099,William Gargan,1905-07-18,"[""Actor"",""Person""]"
10100,Mary Shaw,,"[""Actor"",""Person""]"
10101,Clark Gable,1901-02-01,"[""Actor"",""Person""]"
10102,Gene Raymond,1908-08-13,"[""Actor"",""Person""]"
10103,Mary Astor,1906-05-03,"[""Actor"",""Person""]"
10104,Henry Kendall,1897-05-28,"[""Actor"",""Person""]"
10105,Joan Barry,1903-11-05,"[""Actor"",""Person""]"
10106,Percy Marmont,1883-11-25,"[""Actor"",""Person""]"
10107,Betty Amann,1907-03-10,"[""Actor"",""Person""]"
10108,Ann Dvorak,1911-08-02,"[""Actor"",""Person""]"
10109,Karen Morley,1909-12-12,"[""Actor"",""Person""]"
10111,Gustav Diessl,1899-12-30,"[""Actor"",""Person""]"
10112,Rudolf Schündler,1906-04-17,"[""Actor"",""Person""]"
10114,Miriam Hopkins,1902-10-18,"[""Actor"",""Person""]"
10115,Kay Francis,1905-01-13,"[""Actor"",""Person""]"
10117,Charles Ruggles,1886-02-08,"[""Actor"",""Person""]"
10118,Tatsuo Saitô,1902-06-10,"[""Actor"",""Person""]"
10119,Tomio Aoki,1923-10-07,"[""Actor"",""Person""]"
10120,Mitsuko Yoshikawa,1901-06-21,"[""Actor"",""Person""]"
10121,Hideo Sugawara,1924-01-03,"[""Actor"",""Person""]"
10122,Madge Bellamy,1899-06-30,"[""Actor"",""Person""]"
10123,Joseph Cawthorn,1868-03-29,"[""Actor"",""Person""]"
10124,Robert Frazer,1891-06-29,"[""Actor"",""Person""]"
10126,William Austin,1884-06-12,"[""Actor"",""Person""]"
10127,Marie Dressler,1868-11-09,"[""Actor"",""Person""]"
10128,George Brent,1904-03-15,"[""Actor"",""Person""]"
10129,Ruby Keeler,1910-08-25,"[""Actor"",""Person""]"
10130,Mae West,1893-08-17,"[""Actor"",""Person""]"
10131,Cary Grant,1904-01-18,"[""Actor"",""Person""]"
10132,Gregory Ratoff,1897-04-20,"[""Actor"",""Person""]"
10133,Edward Arnold,1890-02-18,"[""Actor"",""Person""]"
10134,Claude Rains,1889-11-10,"[""Actor"",""Person""]"
10135,Gloria Stuart,1910-07-04,"[""Actor"",""Person""]"
10136,William Harrigan,1886-03-27,"[""Actor"",""Person""]"
10137,Henry Travers,1874-03-05,"[""Actor"",""Person""]"
10138,Fay Wray,1907-09-15,"[""Actor"",""Person""]"
10139,Robert Armstrong,1890-11-20,"[""Actor"",""Person""]"
10140,Bruce Cabot,1904-04-20,"[""Actor"",""Person""]"
10141,Frank Reicher,1875-12-02,"[""Actor"",""Person""]"
10142,Katharine Hepburn,1907-05-12,"[""Actor"",""Person""]"
10143,Joan Bennett,1910-02-27,"[""Actor"",""Person""]"
10144,Paul Lukas,1894-05-26,"[""Actor"",""Person""]"
10145,Edna May Oliver,1883-11-09,"[""Actor"",""Person""]"
10147,Robert Donat,1905-03-18,"[""Actor"",""Person""]"
10148,Franklin Dyall,1874-02-03,"[""Actor"",""Person""]"
10149,Miles Mander,1888-05-14,"[""Actor"",""Person""]"
10150,John Gilbert,1897-07-10,"[""Actor"",""Person""]"
10151,Ian Keith,1899-02-27,"[""Actor"",""Person""]"
10152,Owen Moore,1886-12-12,"[""Actor"",""Person""]"
10153,Gilbert Roland,1905-12-11,"[""Actor"",""Person""]"
10154,Jack Mulhall,1887-10-07,"[""Actor"",""Person""]"
10155,Raymond Hatton,1887-07-07,"[""Actor"",""Person""]"
10158,Sheila Terry,1910-03-05,"[""Actor"",""Person""]"
10159,Shirley Jean Rickert,1926-03-25,"[""Actor"",""Person""]"
10160,Jack Rockwell,1890-10-06,"[""Actor"",""Person""]"
10161,Michel Simon,1895-04-09,"[""Actor"",""Person""]"
10162,Dita Parlo,1908-09-04,"[""Actor"",""Person""]"
10163,Jean Dasté,1904-08-18,"[""Actor"",""Person""]"
10164,Gilles Margaritis,,"[""Actor"",""Person""]"
10165,Virginia Karns,,"[""Actor"",""Person""]"
10166,Charlotte Henry,1914-03-03,"[""Actor"",""Person""]"
10167,Felix Knight,,"[""Actor"",""Person""]"
10168,Florence Roberts,1861-03-16,"[""Actor"",""Person""]"
10169,James Dunn,1901-11-02,"[""Actor"",""Person""]"
10170,Claire Trevor,1910-03-08,"[""Actor"",""Person""]"
10171,Alan Dinehart,1889-10-03,"[""Actor"",""Person""]"
10173,Julie Bishop,1914-08-30,"[""Actor"",""Person""]"
10174,Jane Darwell,1879-10-15,"[""Actor"",""Person""]"
10175,Judith Allen,1911-02-08,"[""Actor"",""Person""]"
10176,Fred Astaire,1899-05-10,"[""Actor"",""Person""]"
10177,Ginger Rogers,1911-07-16,"[""Actor"",""Person""]"
10178,Alice Brady,1892-11-02,"[""Actor"",""Person""]"
10179,Edward Everett Horton,1886-03-18,"[""Actor"",""Person""]"
10180,Claudette Colbert,1903-09-13,"[""Actor"",""Person""]"
10181,Walter Connolly,1887-04-08,"[""Actor"",""Person""]"
10182,Roscoe Karns,1891-09-07,"[""Actor"",""Person""]"
10183,Leslie Banks,1890-06-09,"[""Actor"",""Person""]"
10184,Edna Best,1900-03-03,"[""Actor"",""Person""]"
10186,Frank Vosper,1899-12-15,"[""Actor"",""Person""]"
10187,Madge Evans,1909-07-01,"[""Actor"",""Person""]"
10188,Sylvia Froos,,"[""Actor"",""Person""]"
10189,Maureen O'Sullivan,1911-05-17,"[""Actor"",""Person""]"
10190,Paul Cavanagh,1888-12-08,"[""Actor"",""Person""]"
10191,Forrester Harvey,1884-06-27,"[""Actor"",""Person""]"
10192,William Powell,1892-07-28,"[""Actor"",""Person""]"
10193,Myrna Loy,1905-08-02,"[""Actor"",""Person""]"
10195,Nat Pendleton,1895-08-09,"[""Actor"",""Person""]"
10196,Adolf Hitler,1889-04-20,"[""Actor"",""Person""]"
10197,Max Amann,,"[""Actor"",""Person""]"
10198,Martin Bormann,1900-06-17,"[""Actor"",""Person""]"
10201,Carole Lombard,1908-10-06,"[""Actor"",""Person""]"
10203,Madeleine Carroll,1906-02-26,"[""Actor"",""Person""]"
10204,Lucie Mannheim,1899-04-30,"[""Actor"",""Person""]"
10205,Godfrey Tearle,1884-10-12,"[""Actor"",""Person""]"
10207,Valerie Hobson,1917-04-14,"[""Actor"",""Person""]"
10208,Ernest Thesiger,1879-01-15,"[""Actor"",""Person""]"
10209,Errol Flynn,1909-06-20,"[""Actor"",""Person""]"
10210,Olivia de Havilland,1916-07-01,"[""Actor"",""Person""]"
10211,Lionel Atwill,1885-03-01,"[""Actor"",""Person""]"
10212,Basil Rathbone,1892-06-13,"[""Actor"",""Person""]"
10213,Rochelle Hudson,1916-03-06,"[""Actor"",""Person""]"
10214,Jack Holt,1888-05-31,"[""Actor"",""Person""]"
10216,Franchot Tone,1905-02-27,"[""Actor"",""Person""]"
10217,Herbert Mundin,1898-08-21,"[""Actor"",""Person""]"
10219,Kitty Carlisle,1910-09-03,"[""Actor"",""Person""]"
10220,Rosemary Ames,,"[""Actor"",""Person""]"
10221,Joel McCrea,1905-11-05,"[""Actor"",""Person""]"
10222,Lyle Talbot,1902-02-08,"[""Actor"",""Person""]"
10223,Brian Aherne,1902-05-02,"[""Actor"",""Person""]"
10224,Edmund Gwenn,1877-09-26,"[""Actor"",""Person""]"
10225,Erik Rhodes,1906-02-10,"[""Actor"",""Person""]"
10226,James Stewart,1908-05-20,"[""Actor"",""Person""]"
10227,Elissa Landi,1904-12-06,"[""Actor"",""Person""]"
10228,Guy Kibbee,1882-03-06,"[""Actor"",""Person""]"
10229,Slim Summerville,1892-07-10,"[""Actor"",""Person""]"
10230,Buddy Ebsen,1908-04-02,"[""Actor"",""Person""]"
10231,Frank Morgan,1890-06-01,"[""Actor"",""Person""]"
10232,Robert Kent,1908-12-03,"[""Actor"",""Person""]"
10233,Helen Westley,1875-03-28,"[""Actor"",""Person""]"
10234,Walter Huston,1883-04-05,"[""Actor"",""Person""]"
10235,Ruth Chatterton,1892-12-24,"[""Actor"",""Person""]"
10236,Randolph Scott,1898-01-23,"[""Actor"",""Person""]"
10237,Harriet Hilliard,1909-07-18,"[""Actor"",""Person""]"
10238,Sylvia Sidney,1910-08-09,"[""Actor"",""Person""]"
10239,Spencer Tracy,1900-04-05,"[""Actor"",""Person""]"
10240,Walter Abel,1898-06-06,"[""Actor"",""Person""]"
10241,Nino Martini,,"[""Actor"",""Person""]"
10243,Leo Carrillo,1880-08-06,"[""Actor"",""Person""]"
10244,Harold Huber,1909-12-05,"[""Actor"",""Person""]"
10245,Luise Rainer,1910-01-12,"[""Actor"",""Person""]"
10248,Freddie Bartholomew,1924-03-28,"[""Actor"",""Person""]"
10249,Dolores Costello,1903-09-17,"[""Actor"",""Person""]"
10250,C. Aubrey Smith,1863-07-21,"[""Actor"",""Person""]"
10251,Paulette Goddard,1910-06-03,"[""Actor"",""Person""]"
10252,Tiny Sandford,1894-02-26,"[""Actor"",""Person""]"
10254,Jean Arthur,1900-10-17,"[""Actor"",""Person""]"
10255,George Bancroft,1882-09-30,"[""Actor"",""Person""]"
10256,Lionel Stander,1908-01-11,"[""Actor"",""Person""]"
10257,Gail Patrick,1911-06-20,"[""Actor"",""Person""]"
10259,Bette Davis,1908-04-05,"[""Actor"",""Person""]"
10260,Genevieve Tobin,1899-11-29,"[""Actor"",""Person""]"
10261,Dick Foran,1910-06-18,"[""Actor"",""Person""]"
10262,Alice Faye,1915-05-05,"[""Actor"",""Person""]"
10263,Jack Haley,1897-08-10,"[""Actor"",""Person""]"
10264,Oskar Homolka,1898-08-12,"[""Actor"",""Person""]"
10265,Desmond Tester,1919-02-17,"[""Actor"",""Person""]"
10266,John Loder,1898-01-03,"[""Actor"",""Person""]"
10267,Robert Young,1907-02-22,"[""Actor"",""Person""]"
10268,Eugene Pallette,1889-07-08,"[""Actor"",""Person""]"
10269,Victor Moore,1876-02-24,"[""Actor"",""Person""]"
10270,Helen Broderick,1891-08-11,"[""Actor"",""Person""]"
10271,Dorothy Short,1915-06-29,"[""Actor"",""Person""]"
10272,Kenneth Craig,1914-12-07,"[""Actor"",""Person""]"
10273,Lillian Miles,1907-08-01,"[""Actor"",""Person""]"
10274,Dave O'Brien,1912-05-31,"[""Actor"",""Person""]"
10276,Ralph Bellamy,1904-06-17,"[""Actor"",""Person""]"
10277,Alexander D'Arcy,1908-08-10,"[""Actor"",""Person""]"
10278,George Burns,1896-01-20,"[""Actor"",""Person""]"
10279,Gracie Allen,1895-07-26,"[""Actor"",""Person""]"
10280,Joan Fontaine,1917-10-22,"[""Actor"",""Person""]"
10281,Allan Jones,1907-10-14,"[""Actor"",""Person""]"
10282,Tilly Losch,1903-11-15,"[""Actor"",""Person""]"
10283,Jean Gabin,1904-05-16,"[""Actor"",""Person""]"
